claim_id,npi,provider_name,specialty,state,cpt_code,cpt_desc,icd10_code,diagnosis,place_of_service,year,tot_benes,tot_srvcs,avg_submitted_chrg,avg_allowed_amt,avg_paid_amt,avg_standardized_amt,payment_to_charge_ratio,is_anomaly
93D0BCEA,6331237555,Campbell,Family Practice,MA,80053,Comprehensive metabolic panel,J18.9,"Pneumonia, unspecified",Emergency Dept,2022,88,104,75.79,24.59,18.9,20.64,0.2494,False
F77EEE34,6469782194,House,Cardiology,CA,70553,MRI brain with contrast,F32.1,Major depressive disorder,Office,2022,438,751,3162.13,1594.55,1342.96,1252.44,0.4247,False
39C9E7F9,3424516955,Johnson,Neurology,NY,45378,"Colonoscopy, diagnostic",K21.0,GERD with esophagitis,Office,2020,253,715,1280.58,801.14,709.73,742.04,0.5542,False
5305018C,7066472982,Williams,Physical Therapy,WI,80053,Comprehensive metabolic panel,I10,Essential hypertension,Inpatient Hospital,2020,475,707,84.73,29.77,24.73,22.66,0.2919,False
90AFCF28,0105320556,Cook,Neurology,MO,29881,Knee arthroscopy with meniscectomy,M54.5,Low back pain,Inpatient Hospital,2023,383,555,4329.75,1353.59,1110.26,1011.42,0.2564,False
841B10A5,5321296683,Marquez,Gastroenterology,GA,99213,"Office visit - established patient, low complexity",F32.1,Major depressive disorder,Inpatient Hospital,2021,242,662,131.75,80.34,66.07,67.22,0.5015,False
B725C76C,0397135564,Davis,Psychiatry,IN,99223,Initial hospital care - high complexity,F32.1,Major depressive disorder,Emergency Dept,2020,18,27,880.58,453.9,404.04,438.77,0.4588,False
C7ED054B,0185844486,Patel,General Surgery,TX,93306,Echocardiography with doppler,N39.0,Urinary tract infection,Office,2023,59,69,1949.03,594.89,471.54,444.35,0.2419,False
8A93ECD6,7393583891,Turner,Physical Therapy,GA,45378,"Colonoscopy, diagnostic",M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2022,343,768,3247.33,1665.22,1262.68,1146.91,0.3888,False
CB5960AA,5442313978,Lewis,Orthopedic Surgery,MA,74177,CT abdomen and pelvis with contrast,J06.9,Acute upper respiratory infection,Inpatient Hospital,2023,14,45,4670.44,2768.07,2381.89,2420.85,0.51,False
35ED99F0,2145631127,Banks,Gastroenterology,MA,93306,Echocardiography with doppler,E11.9,Type 2 diabetes mellitus,Office,2020,192,311,862.23,289.43,260.22,262.92,0.3018,False
3581A629,6894538508,Irwin,Emergency Medicine,MA,74177,CT abdomen and pelvis with contrast,J06.9,Acute upper respiratory infection,Emergency Dept,2023,340,484,4205.17,1622.42,1336.91,1334.29,0.3179,False
9E1482E6,5553747547,Gonzalez,Cardiology,IN,43239,Upper GI endoscopy with biopsy,I25.10,Coronary artery disease,Outpatient Hospital,2021,42,105,1437.84,898.82,787.24,809.68,0.5475,False
64EC8FAD,1878797977,Delacruz,Neurology,IN,71046,"Chest X-ray, 2 views",I25.10,Coronary artery disease,Outpatient Hospital,2021,435,1380,130.81,62.09,52.55,53.14,0.4017,False
A3D278DA,7248323566,Powell,Orthopedic Surgery,MI,31622,"Bronchoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Office,2021,366,1261,4456.59,2366.24,2220.02,2162.39,0.4981,False
6E5F6189,8415373891,Cox,General Surgery,WI,74177,CT abdomen and pelvis with contrast,E11.9,Type 2 diabetes mellitus,Office,2021,100,275,3481.81,1132.78,960.54,1000.47,0.2759,False
35B3C1FD,9457836888,Garrett,Physical Therapy,TN,43239,Upper GI endoscopy with biopsy,F32.1,Major depressive disorder,Inpatient Hospital,2020,116,219,2285.1,1454.77,1308.85,1280.34,0.5728,False
D3757064,2678525014,Lee,Cardiology,MD,70553,MRI brain with contrast,K21.0,GERD with esophagitis,Office,2023,478,1550,1565.84,956.17,724.22,698.51,0.4625,False
2E19DEFE,6140166589,Hill,Radiology,IL,36415,Routine venipuncture,M54.5,Low back pain,Emergency Dept,2022,421,480,10.49,5.27,4.06,4.24,0.387,False
AE029706,2492177690,Campbell,Orthopedic Surgery,NC,31622,"Bronchoscopy, diagnostic",M17.11,"Primary osteoarthritis, right knee",Office,2022,7,19,2267.65,1260.65,1064.88,1068.73,0.4696,False
2F4369B7,1926016704,Moore,Pulmonology,MO,27447,Total knee replacement,K21.0,GERD with esophagitis,Inpatient Hospital,2023,275,784,15685.3,9767.26,8512.93,8781.87,0.5427,False
6CF69AF5,2157503705,Salinas,Cardiology,PA,27447,Total knee replacement,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2021,115,158,13116.27,5203.46,4637.51,4260.6,0.3536,False
D4AAC3C9,2575109447,Cantrell,Pulmonology,MD,71046,"Chest X-ray, 2 views",M17.11,"Primary osteoarthritis, right knee",Office,2020,462,1510,170.86,54.32,44.79,42.55,0.2621,False
331D6125,6482117896,Bauer,Neurology,GA,36415,Routine venipuncture,N39.0,Urinary tract infection,Emergency Dept,2020,205,349,22.43,11.28,8.99,8.71,0.4008,False
3AEFA7EF,2233524113,Simpson,Internal Medicine,WI,99214,"Office visit - established patient, moderate complexity",M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2022,271,929,277.64,145.77,110.32,114.23,0.3973,False
7CA91873,5350727685,Nolan,Family Practice,MA,70553,MRI brain with contrast,M17.11,"Primary osteoarthritis, right knee",Office,2022,97,283,2299.07,1277.38,1168.93,1060.87,0.5084,False
3C17E692,2551138109,Watson,Orthopedic Surgery,PA,99214,"Office visit - established patient, moderate complexity",I10,Essential hypertension,Inpatient Hospital,2023,198,560,298.76,149.18,119.56,107.67,0.4002,False
45C55158,6562419013,Santos,Gastroenterology,AZ,29881,Knee arthroscopy with meniscectomy,M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2020,330,1105,6813.3,3439.31,2679.18,2853.6,0.3932,False
9784D794,4390089520,Wells,Emergency Medicine,MO,74177,CT abdomen and pelvis with contrast,J18.9,"Pneumonia, unspecified",Outpatient Hospital,2020,350,732,2785.42,1118.04,1036.52,1002.2,0.3721,False
5D3B2066,7851819168,Perez,Radiology,NC,99291,"Critical care, first 30-74 minutes",I25.10,Coronary artery disease,Inpatient Hospital,2020,234,607,411.69,199.12,181.46,178.74,0.4408,False
D9970740,9658900094,Jacobs,Internal Medicine,CA,27447,Total knee replacement,M54.5,Low back pain,Outpatient Hospital,2022,26,82,9776.68,3714.75,3100.8,2852.48,0.3172,False
4914AD5D,1012858396,Johnson,Gastroenterology,NJ,85025,Complete blood count (CBC),E11.9,Type 2 diabetes mellitus,Emergency Dept,2020,225,386,60.85,35.64,30.31,32.25,0.4981,False
0E64F790,4809040699,Thomas,General Surgery,WI,99213,"Office visit - established patient, low complexity",E11.9,Type 2 diabetes mellitus,Emergency Dept,2023,459,506,118.23,70.85,54.21,54.73,0.4585,False
A7F16EA9,3308387596,Miller,Psychiatry,FL,93306,Echocardiography with doppler,I25.10,Coronary artery disease,Office,2020,462,865,1587.03,898.73,735.45,729.58,0.4634,False
BF41F32E,3101375427,Hobbs,Internal Medicine,WA,97110,Therapeutic exercise,J18.9,"Pneumonia, unspecified",Office,2021,272,516,92.12,34.86,32.84,34.66,0.3565,False
0C6ABB26,6991470728,Watkins,Radiology,TN,27447,Total knee replacement,N39.0,Urinary tract infection,Inpatient Hospital,2020,241,311,13771.78,8178.78,6648.99,6125.87,0.4828,False
3AC05D17,3378821009,Stevens,Neurology,TX,97110,Therapeutic exercise,K21.0,GERD with esophagitis,Emergency Dept,2023,111,238,92.04,30.13,24.27,25.82,0.2637,False
CCF44BB0,3901007467,Carpenter,Emergency Medicine,MA,99213,"Office visit - established patient, low complexity",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2020,361,913,108.23,63.48,50.03,51.83,0.4623,False
BE8DEDF5,2970687028,Hines,Internal Medicine,PA,99285,Emergency dept visit - high complexity,N39.0,Urinary tract infection,Office,2021,184,497,1824.97,1159.38,877.67,830.04,0.4809,False
1FDF50A7,7120571910,Cervantes,Gastroenterology,VA,97110,Therapeutic exercise,E11.9,Type 2 diabetes mellitus,Emergency Dept,2020,455,955,87.46,35.06,28.32,30.51,0.3238,False
C52E955B,8402846782,Hartman,Orthopedic Surgery,MI,99291,"Critical care, first 30-74 minutes",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2023,313,624,1172.72,718.02,670.22,625.6,0.5715,False
11310D2B,0174146374,Lewis,Psychiatry,TX,43239,Upper GI endoscopy with biopsy,I10,Essential hypertension,Outpatient Hospital,2023,107,141,2855.12,1016.8,915.31,926.73,0.3206,False
03EFAABE,1566642362,Martinez,Cardiology,MD,43239,Upper GI endoscopy with biopsy,J06.9,Acute upper respiratory infection,Inpatient Hospital,2022,492,961,2160.84,1287.04,1073.03,1143.56,0.4966,False
DB035123,1647773160,Day,Pulmonology,PA,29881,Knee arthroscopy with meniscectomy,I25.10,Coronary artery disease,Inpatient Hospital,2020,62,178,4198.28,2621.54,2088.35,2122.04,0.4974,False
DE76D3A7,7482237913,Ochoa,Psychiatry,CA,99213,"Office visit - established patient, low complexity",F32.1,Major depressive disorder,Emergency Dept,2023,41,43,141.64,75.93,70.0,70.28,0.4942,False
28BC558A,2329876905,Scott,Gastroenterology,NY,99214,"Office visit - established patient, moderate complexity",N39.0,Urinary tract infection,Office,2022,315,378,192.5,62.11,47.45,49.44,0.2465,False
A6C7EB7A,5819584155,Barrett,Emergency Medicine,NC,36415,Routine venipuncture,J06.9,Acute upper respiratory infection,Outpatient Hospital,2023,350,1160,21.71,13.72,12.51,13.03,0.5762,False
C9C203EA,5255249194,Lewis,Family Practice,IL,99291,"Critical care, first 30-74 minutes",M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2022,257,538,1163.64,562.36,478.59,525.22,0.4113,False
DF3C6591,0537558197,Sanchez,Psychiatry,MI,27447,Total knee replacement,F32.1,Major depressive disorder,Outpatient Hospital,2021,337,651,16688.47,10743.0,9781.83,8969.97,0.5861,True
2BACDD27,7418580994,Myers,Physical Therapy,IL,27447,Total knee replacement,I10,Essential hypertension,Emergency Dept,2021,325,529,18827.12,6731.33,5657.18,5186.69,0.3005,False
488245AB,4210202286,Morris,Psychiatry,TX,99213,"Office visit - established patient, low complexity",M54.5,Low back pain,Office,2021,445,1283,193.25,80.51,74.84,79.15,0.3873,False
88D5052A,4267566074,Walker,General Surgery,NC,43239,Upper GI endoscopy with biopsy,I10,Essential hypertension,Inpatient Hospital,2020,479,1308,1264.44,750.78,570.39,538.82,0.4511,False
3BA97FC1,8336558674,Acevedo,Radiology,PA,99232,"Subsequent hospital care, per day",M17.11,"Primary osteoarthritis, right knee",Office,2022,7,19,292.16,174.94,155.26,150.77,0.5314,False
9D41286B,5152769829,Gilbert,Internal Medicine,IN,29881,Knee arthroscopy with meniscectomy,K21.0,GERD with esophagitis,Outpatient Hospital,2022,32,35,6390.75,2061.88,1935.06,1810.15,0.3028,False
DF2AB24B,9741222616,Browning,Gastroenterology,VA,97110,Therapeutic exercise,F32.1,Major depressive disorder,Inpatient Hospital,2021,341,796,79.46,37.24,28.67,28.05,0.3608,False
235CE47C,4476452461,Payne,Gastroenterology,MO,80053,Comprehensive metabolic panel,K21.0,GERD with esophagitis,Emergency Dept,2023,209,593,68.31,39.29,35.4,33.61,0.5182,False
F3D0F2F7,9627540852,Dyer,Internal Medicine,PA,99291,"Critical care, first 30-74 minutes",M54.5,Low back pain,Emergency Dept,2022,297,695,530.61,195.19,181.87,190.72,0.3428,False
B656949F,2160173343,Vega,Physical Therapy,MD,99214,"Office visit - established patient, moderate complexity",F32.1,Major depressive disorder,Office,2022,283,693,171.02,90.56,68.74,74.94,0.4019,False
ECFA355B,5484403068,Smith,Psychiatry,FL,99232,"Subsequent hospital care, per day",J06.9,Acute upper respiratory infection,Outpatient Hospital,2020,273,532,238.42,140.07,123.07,113.49,0.5162,False
A67BADBD,8583343206,Robbins,Radiology,CA,90837,"Psychotherapy, 60 minutes",F32.1,Major depressive disorder,Inpatient Hospital,2020,63,210,248.65,78.41,69.5,64.16,0.2795,False
E39CEBC2,1216801873,Hooper,Physical Therapy,VA,74177,CT abdomen and pelvis with contrast,M17.11,"Primary osteoarthritis, right knee",Office,2022,17,23,2253.48,940.65,742.12,752.79,0.3293,False
7C0931D1,5256639473,Houston,Psychiatry,OH,45378,"Colonoscopy, diagnostic",K21.0,GERD with esophagitis,Outpatient Hospital,2022,246,646,1353.87,572.52,485.3,437.77,0.3585,False
00004BD7,1946848850,Evans,Cardiology,NY,27447,Total knee replacement,I25.10,Coronary artery disease,Office,2022,300,996,18298.16,7235.65,5539.16,5491.68,0.3027,False
50994D12,8423426448,Mueller,Emergency Medicine,IL,36415,Routine venipuncture,M54.5,Low back pain,Inpatient Hospital,2022,106,199,39.85,15.32,13.61,12.93,0.3415,False
EFB98A97,3906689542,Ross,Physical Therapy,NJ,70553,MRI brain with contrast,J06.9,Acute upper respiratory infection,Emergency Dept,2022,184,254,3567.0,1778.39,1619.64,1617.7,0.4541,False
48F8C5E9,1622218558,Perkins,General Surgery,CA,74177,CT abdomen and pelvis with contrast,J18.9,"Pneumonia, unspecified",Outpatient Hospital,2020,138,216,2762.67,1710.06,1522.4,1656.91,0.5511,False
824F93E6,7835513960,Daniels,Radiology,FL,85025,Complete blood count (CBC),J06.9,Acute upper respiratory infection,Office,2020,228,444,20.37,6.49,5.33,5.54,0.2617,False
B23E5A15,8823901792,Blair,Emergency Medicine,MD,43239,Upper GI endoscopy with biopsy,J06.9,Acute upper respiratory infection,Inpatient Hospital,2020,316,382,3448.53,1265.82,1090.17,1064.36,0.3161,False
0BCD3016,8634122622,Trevino,Radiology,WI,93306,Echocardiography with doppler,M54.5,Low back pain,Outpatient Hospital,2022,165,165,2279.51,1100.26,896.59,839.55,0.3933,False
5CA0BA16,2956126637,Juarez,Psychiatry,GA,43239,Upper GI endoscopy with biopsy,J06.9,Acute upper respiratory infection,Outpatient Hospital,2023,370,1025,3472.99,1210.13,1130.49,1140.97,0.3255,False
03830EB6,1616018473,Nguyen,Gastroenterology,CA,43239,Upper GI endoscopy with biopsy,N39.0,Urinary tract infection,Emergency Dept,2022,149,515,3192.94,1140.45,1057.61,1027.18,0.3312,False
BDE5F9BF,1888146624,Torres,Physical Therapy,NC,36415,Routine venipuncture,K21.0,GERD with esophagitis,Outpatient Hospital,2021,130,169,27.5,11.67,8.81,9.06,0.3204,False
CEDAE500,4861800958,Mcintyre,Physical Therapy,NC,97110,Therapeutic exercise,I10,Essential hypertension,Office,2022,142,194,137.04,60.22,49.97,49.82,0.3646,False
3ECF80CB,1293758588,Simmons,Pulmonology,MA,31622,"Bronchoscopy, diagnostic",I10,Essential hypertension,Emergency Dept,2022,280,341,3019.25,1692.29,1513.27,1534.52,0.5012,False
59B8C147,4255977638,West,Gastroenterology,WA,43239,Upper GI endoscopy with biopsy,I10,Essential hypertension,Outpatient Hospital,2023,336,755,1354.16,740.77,650.93,632.61,0.4807,False
337A5DE0,9487101087,Mccoy,Cardiology,MI,97110,Therapeutic exercise,E11.9,Type 2 diabetes mellitus,Emergency Dept,2021,374,963,144.84,72.94,59.29,64.54,0.4093,False
AD0B4357,5597812309,Daniel,Internal Medicine,MA,29881,Knee arthroscopy with meniscectomy,M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2023,201,336,6911.62,3642.23,3087.95,3331.6,0.4468,False
363A763F,9320306210,Benton,Family Practice,NC,27447,Total knee replacement,I10,Essential hypertension,Inpatient Hospital,2020,413,1178,23038.75,14973.07,12777.4,13177.06,0.5546,False
9604B56F,9165756148,Sparks,Internal Medicine,NC,93306,Echocardiography with doppler,I25.10,Coronary artery disease,Outpatient Hospital,2023,355,950,2337.78,938.32,837.09,816.47,0.3581,False
61BFB25F,8340207149,Miller,Gastroenterology,WI,36415,Routine venipuncture,J06.9,Acute upper respiratory infection,Emergency Dept,2023,132,184,24.48,10.04,9.46,9.87,0.3864,False
2CB9BF3A,2879626215,Carpenter,Psychiatry,MA,99232,"Subsequent hospital care, per day",N39.0,Urinary tract infection,Office,2021,147,293,218.68,110.73,96.69,98.24,0.4422,False
275D5A9D,9152070493,Joseph,Cardiology,TX,99232,"Subsequent hospital care, per day",J06.9,Acute upper respiratory infection,Outpatient Hospital,2021,39,108,284.86,176.38,148.47,158.89,0.5212,False
7F7868C2,6915457890,Patterson,Neurology,PA,99291,"Critical care, first 30-74 minutes",J18.9,"Pneumonia, unspecified",Office,2021,45,78,478.52,181.37,168.82,164.71,0.3528,False
6E07A496,9894197247,Mcfarland,Family Practice,NC,43239,Upper GI endoscopy with biopsy,M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2023,257,314,1626.42,597.08,513.98,504.81,0.316,False
CAB3EB4F,2018695396,Martinez,Internal Medicine,WI,71046,"Chest X-ray, 2 views",K21.0,GERD with esophagitis,Inpatient Hospital,2023,197,368,68.4,23.23,20.91,21.64,0.3057,False
78853A32,5637424811,Gonzalez,Orthopedic Surgery,IN,71046,"Chest X-ray, 2 views",M17.11,"Primary osteoarthritis, right knee",Office,2021,270,612,66.39,42.02,37.25,33.99,0.5611,False
77E8A94D,0848360465,Williams,Neurology,IL,70553,MRI brain with contrast,K21.0,GERD with esophagitis,Emergency Dept,2023,465,944,2035.9,1238.88,1116.21,1089.17,0.5483,False
5F6D278E,7959790330,Mcconnell,Family Practice,OH,27447,Total knee replacement,J06.9,Acute upper respiratory infection,Office,2020,323,589,22887.38,13886.32,13109.81,14403.2,0.5728,False
2F7F235B,8246449164,Ibarra,Radiology,TX,43239,Upper GI endoscopy with biopsy,N39.0,Urinary tract infection,Emergency Dept,2021,383,716,3270.94,1175.04,889.27,939.35,0.2719,False
53B53DFD,8829604068,Brandt,Internal Medicine,MI,29881,Knee arthroscopy with meniscectomy,I25.10,Coronary artery disease,Outpatient Hospital,2023,256,490,3158.57,1645.28,1501.88,1526.91,0.4755,False
813026C8,5533332815,Jacobs,Radiology,MO,29881,Knee arthroscopy with meniscectomy,J18.9,"Pneumonia, unspecified",Inpatient Hospital,2022,406,770,3662.85,1914.99,1810.73,1824.48,0.4944,False
D9CBE5D0,2592020877,Clark,Orthopedic Surgery,MO,80053,Comprehensive metabolic panel,I10,Essential hypertension,Office,2022,36,85,41.54,24.73,22.85,21.71,0.5501,False
FDF35526,2706668242,Mason,Family Practice,GA,99223,Initial hospital care - high complexity,N39.0,Urinary tract infection,Inpatient Hospital,2022,478,787,861.34,268.42,211.07,212.24,0.245,False
087A5AF3,0814769827,Salazar,Internal Medicine,IN,99223,Initial hospital care - high complexity,J06.9,Acute upper respiratory infection,Office,2022,251,381,521.52,202.54,172.56,176.85,0.3309,False
DDE7582F,5292715192,Evans,Internal Medicine,VA,80053,Comprehensive metabolic panel,J06.9,Acute upper respiratory infection,Emergency Dept,2023,254,434,79.61,32.45,26.88,28.48,0.3376,False
3CDA71B3,2419967812,Austin,Internal Medicine,NJ,31622,"Bronchoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Inpatient Hospital,2022,102,190,3867.04,1844.62,1650.16,1570.91,0.4267,False
299798A6,8046804287,Hernandez,Orthopedic Surgery,NY,99223,Initial hospital care - high complexity,I10,Essential hypertension,Inpatient Hospital,2021,398,946,416.93,206.67,189.29,175.22,0.454,False
45902D0C,6388683809,Briggs,Pulmonology,MA,70553,MRI brain with contrast,K21.0,GERD with esophagitis,Inpatient Hospital,2021,263,607,3191.97,1975.74,1863.17,1998.52,0.5837,False
1EC0FB8E,0988541341,Hawkins,Emergency Medicine,PA,90837,"Psychotherapy, 60 minutes",J18.9,"Pneumonia, unspecified",Office,2021,25,34,191.38,75.33,64.99,71.0,0.3396,False
03390723,0423049004,Duarte,Cardiology,CA,99223,Initial hospital care - high complexity,J18.9,"Pneumonia, unspecified",Emergency Dept,2022,57,83,523.25,200.99,176.7,174.69,0.3377,False
07709DE2,6968911096,Hall,Pulmonology,WI,36415,Routine venipuncture,F32.1,Major depressive disorder,Office,2020,395,1358,25.6,11.22,10.48,9.87,0.4094,False
022982E2,4543635497,Stanton,General Surgery,IN,80053,Comprehensive metabolic panel,J06.9,Acute upper respiratory infection,Emergency Dept,2021,215,694,53.78,32.36,25.88,23.91,0.4812,False
EE743CFB,3274061134,Alvarez,Gastroenterology,CA,29881,Knee arthroscopy with meniscectomy,M54.5,Low back pain,Outpatient Hospital,2020,120,309,4774.3,2016.32,1770.12,1915.0,0.3708,False
